sample_id,escenario,vehicle_type,is_autonomous,gnss_speed_kmh,gnss_ramp_grade,lidar_obstacle_dist_m,lidar_visibility_index,op_perclos_score,turno_horas_acumuladas,op_steering_jerk_stddev,op_harsh_braking_count,ttc_raw_sec,effective_ttc_sec,collision_risk_label
DSTM-03052,A,CAT_797F_MANUAL,0,45.21,8.55,45.39,0.55,0.154,7.0,2.92,2,3.71,1.8,1
DSTM-03053,C,CAT_797F_MANUAL,0,40.26,12.35,163.61,0.958,0.219,8.8,4.3,2,15.13,13.02,0
DSTM-03054,D,CAT_797F_MANUAL,0,33.11,6.95,61.54,0.269,0.034,8.5,0.66,1,8.17,6.5,0
DSTM-03055,C,CAT_797F_MANUAL,0,29.72,6.7,40.83,0.859,0.368,11.7,3.11,2,4.96,2.72,1
DSTM-03056,C,CAT_797F_MANUAL,0,28.26,5.19,136.19,0.814,0.374,8.2,2.29,3,16.47,14.23,0
DSTM-03057,C,KOMATSU_930E_AHS,1,34.31,9.37,22.57,0.922,0.02,10.3,0.15,0,2.13,1.75,1
DSTM-03058,A,CAT_797F_MANUAL,0,41.43,10.74,84.82,0.599,0.039,6.6,5.53,0,7.78,6.01,0
DSTM-03059,A,CAT_797F_MANUAL,0,41.38,11.3,73.92,0.783,0.206,9.1,5.66,3,6.44,4.44,0
DSTM-03060,B,CAT_797F_MANUAL,0,15.78,2.98,13.88,0.884,0.025,5.8,4.65,1,2.67,1.27,1
DSTM-03061,C,CAMIONETA_4x4,0,30.03,10.13,97.23,0.993,0.296,9.2,6.88,1,11.93,9.67,0
DSTM-03062,B,PALA_PH_4100XPC,0,2.09,2.23,88.75,0.987,0.074,9.3,3.89,0,188.24,186.8,0
DSTM-03063,A,CAT_797F_MANUAL,0,44.26,4.98,69.32,0.809,0.218,11.3,1.19,1,6.35,4.58,0
DSTM-03064,E,KOMATSU_930E_AHS,1,21.9,7.04,21.18,0.942,0.026,6.1,0.15,0,3.99,3.62,1
DSTM-03065,B,CAT_797F_MANUAL,0,13.51,6.07,12.05,0.888,0.032,8.8,0.73,1,2.96,1.63,1
DSTM-03066,B,PALA_PH_4100XPC,0,0.14,4.0,46.12,0.954,0.085,3.7,2.64,0,91.65,90.22,0
DSTM-03067,B,CAT_797F_MANUAL,0,8.95,2.19,41.82,0.936,0.097,6.2,4.03,0,13.83,12.35,0
DSTM-03068,A,KOMATSU_930E_AHS,1,33.38,10.28,176.8,0.633,0.047,1.4,0.15,0,18.46,17.92,0
DSTM-03069,D,CAT_797F_MANUAL,0,37.64,9.67,18.42,0.42,0.142,2.8,1.85,4,1.4,-0.6,1
DSTM-03070,B,PALA_PH_4100XPC,0,4.38,3.98,6.98,0.993,0.229,5.2,3.32,1,11.17,9.45,1
DSTM-03071,A,KOMATSU_930E_AHS,1,40.74,12.53,59.6,0.677,0.02,20.7,0.15,0,4.95,4.44,0
DSTM-03072,E,CAMIONETA_4x4,0,39.95,7.13,8.92,0.865,0.047,1.3,5.76,0,0.99,-0.44,1
DSTM-03073,D,CAT_797F_MANUAL,0,23.31,9.07,39.88,0.373,0.091,10.4,4.35,5,6.61,4.71,0
DSTM-03074,D,CAT_797F_MANUAL,0,31.73,12.43,44.42,0.296,0.252,11.1,1.55,1,4.55,1.99,1
DSTM-03075,E,CAMIONETA_4x4,0,44.31,11.12,148.88,0.773,0.156,1.1,9.12,1,12.63,10.79,0
DSTM-03076,E,CAMIONETA_4x4,0,40.76,12.83,54.36,0.83,0.112,3.8,6.16,2,4.81,2.92,1
DSTM-03077,B,PALA_PH_4100XPC,0,2.43,3.57,87.75,1.0,0.134,2.0,4.48,1,173.49,171.94,0
DSTM-03078,C,CAT_797F_MANUAL,0,25.17,11.19,29.16,0.902,0.312,9.5,1.27,2,3.62,1.39,1
DSTM-03079,C,CAT_797F_MANUAL,0,36.53,9.55,30.68,0.863,0.202,7.6,0.39,1,2.51,0.66,1
DSTM-03080,B,CAT_797F_MANUAL,0,21.05,5.82,51.98,0.712,0.264,7.7,2.79,0,10.71,8.66,0
DSTM-03081,A,CAT_797F_MANUAL,0,40.28,11.19,180.73,0.57,0.048,2.1,5.55,1,15.82,14.06,0
DSTM-03082,A,CAT_797F_MANUAL,0,51.48,11.6,9.12,0.805,0.209,7.1,10.22,1,0.89,-1.22,1
DSTM-03083,D,CAT_797F_MANUAL,0,44.15,7.06,15.56,0.377,0.1,8.5,0.56,3,1.21,-0.59,1
DSTM-03084,D,KOMATSU_930E_AHS,1,30.92,10.28,71.89,0.341,0.063,11.8,0.15,0,8.86,8.18,0
DSTM-03085,D,CAT_797F_MANUAL,0,39.66,7.27,153.2,0.191,0.053,5.3,1.22,0,14.19,12.35,0
DSTM-03086,B,CAT_797F_MANUAL,0,13.82,5.26,17.48,0.792,0.269,3.8,1.58,1,4.83,2.85,1
DSTM-03087,A,CAMIONETA_4x4,0,50.58,6.93,60.19,0.613,0.143,2.5,0.27,0,4.41,2.69,1
DSTM-03088,C,CAT_797F_MANUAL,0,31.66,7.53,18.79,0.765,0.334,10.2,0.45,0,1.21,-1.05,1
DSTM-03089,C,CAT_797F_MANUAL,0,28.75,2.76,75.33,0.888,0.162,10.7,6.41,1,9.23,7.59,0
DSTM-03090,E,CAMIONETA_4x4,0,41.08,8.97,12.6,0.836,0.035,5.5,2.34,2,1.16,-0.34,1
DSTM-03091,E,KOMATSU_930E_AHS,1,27.18,6.48,10.22,0.942,0.02,1.9,0.15,0,2.16,1.8,1
DSTM-03092,E,CAMIONETA_4x4,0,36.14,4.3,30.01,0.895,0.234,11.1,3.93,3,2.93,1.18,1
DSTM-03093,E,KOMATSU_930E_AHS,1,26.95,8.4,39.61,0.931,0.062,15.3,0.15,0,5.78,5.41,0
DSTM-03094,E,CAMIONETA_4x4,0,45.73,7.99,11.97,0.999,0.048,9.1,4.86,0,0.97,-0.43,1
DSTM-03095,C,CAT_797F_MANUAL,0,33.08,4.82,101.73,0.909,0.454,11.5,3.36,2,11.96,9.65,0
DSTM-03096,A,CAT_797F_MANUAL,0,42.14,8.59,41.11,0.694,0.159,9.1,4.26,1,3.18,1.4,1
DSTM-03097,A,KOMATSU_930E_AHS,1,31.37,7.26,42.88,0.844,0.053,17.6,0.15,0,5.04,4.6,0
DSTM-03098,B,PALA_PH_4100XPC,0,2.78,6.18,26.2,0.922,0.194,5.0,6.08,0,44.0,42.18,0
DSTM-03099,B,CAT_797F_MANUAL,0,17.84,5.0,14.47,0.957,0.204,6.0,2.63,0,3.81,2.04,1
DSTM-03100,A,CAMIONETA_4x4,0,46.87,6.76,18.44,0.625,0.136,11.5,6.73,0,1.34,-0.54,1
DSTM-03101,E,KOMATSU_930E_AHS,1,28.97,6.76,29.41,0.89,0.047,7.7,0.15,0,3.47,3.05,1
DSTM-03102,A,CAT_797F_MANUAL,0,33.25,9.24,96.48,0.546,0.289,2.4,1.0,2,10.75,8.48,0
DSTM-03103,E,KOMATSU_930E_AHS,1,27.9,11.3,54.21,0.895,0.07,12.1,0.15,0,6.64,6.22,0
DSTM-03104,D,CAT_797F_MANUAL,0,26.09,9.14,74.29,0.593,0.185,10.6,8.2,3,10.93,8.88,0
DSTM-03105,C,CAT_797F_MANUAL,0,17.35,10.56,12.36,0.82,0.235,9.8,6.07,2,2.66,0.66,1
DSTM-03106,D,CAMIONETA_4x4,0,35.91,6.86,181.01,0.303,0.084,7.2,2.78,2,18.32,16.5,0
DSTM-03107,B,CAT_797F_MANUAL,0,11.69,4.64,39.24,0.969,0.143,6.4,13.76,0,12.46,10.88,0
DSTM-03108,C,KOMATSU_930E_AHS,1,32.16,9.96,38.44,0.874,0.02,15.2,0.15,0,4.17,3.75,1
DSTM-03109,A,CAT_797F_MANUAL,0,41.32,9.19,181.53,0.753,0.229,8.9,4.63,1,15.89,13.79,0
DSTM-03110,E,KOMATSU_930E_AHS,1,32.32,9.68,20.91,0.989,0.07,22.5,0.15,0,2.22,1.87,1
DSTM-03111,B,PALA_PH_4100XPC,0,1.67,0.7,12.55,0.805,0.233,2.6,6.04,1,12.74,10.92,1
DSTM-03112,B,CAT_797F_MANUAL,0,24.12,1.21,37.88,0.961,0.331,5.8,2.41,1,5.52,3.45,1
DSTM-03113,D,CAT_797F_MANUAL,0,29.05,6.74,46.15,0.465,0.294,2.1,11.15,0,6.88,4.72,0
DSTM-03114,D,CAT_797F_MANUAL,0,29.64,4.92,49.54,0.313,0.059,1.2,4.05,0,5.94,4.3,0
DSTM-03115,C,CAT_797F_MANUAL,0,33.34,6.88,17.93,0.889,0.272,7.9,5.62,3,2.23,0.24,1
DSTM-03116,C,CAT_797F_MANUAL,0,34.96,5.34,33.04,0.944,0.217,9.6,0.97,0,3.8,2.05,1
DSTM-03117,A,CAT_797F_MANUAL,0,39.1,8.56,114.86,0.714,0.129,1.2,0.78,3,11.54,9.78,0
DSTM-03118,D,KOMATSU_930E_AHS,1,25.78,6.62,43.64,0.228,0.059,16.0,0.15,0,5.74,5.01,0
DSTM-03119,B,PALA_PH_4100XPC,0,4.71,4.15,12.01,0.98,0.177,4.5,4.6,4,12.27,10.61,0
DSTM-03120,B,CAT_797F_MANUAL,0,15.17,1.44,7.79,0.972,0.042,3.2,4.03,2,1.44,-0.02,1
DSTM-03121,A,CAT_797F_MANUAL,0,38.95,15.12,103.75,0.741,0.129,7.6,10.55,0,9.9,7.82,0
DSTM-03122,B,CAT_797F_MANUAL,0,17.85,1.63,13.22,0.955,0.059,3.4,2.19,1,2.44,1.05,1
DSTM-03123,B,CAT_797F_MANUAL,0,11.89,2.87,11.85,0.865,0.129,9.0,9.7,0,3.02,1.42,1
DSTM-03124,C,CAMIONETA_4x4,0,35.46,6.01,13.19,0.716,0.273,9.7,3.88,2,1.51,-0.59,1
DSTM-03125,A,KOMATSU_930E_AHS,1,35.03,5.58,75.64,0.778,0.075,12.3,0.15,0,8.06,7.58,0
DSTM-03126,A,CAT_797F_MANUAL,0,33.92,11.35,110.03,0.775,0.127,2.9,0.8,0,11.16,9.32,0
DSTM-03127,C,CAT_797F_MANUAL,0,28.94,8.79,50.19,0.798,0.345,11.1,1.9,5,6.53,4.15,0
DSTM-03128,A,CAT_797F_MANUAL,0,32.08,11.54,52.19,0.609,0.224,7.7,8.84,0,5.3,3.17,1
DSTM-03129,D,CAT_797F_MANUAL,0,22.97,10.07,14.8,0.587,0.225,5.7,1.25,2,2.16,0.07,1
DSTM-03130,E,KOMATSU_930E_AHS,1,28.66,10.62,39.16,0.763,0.073,16.9,0.15,0,6.21,5.78,0
DSTM-03131,B,CAT_797F_MANUAL,0,9.83,4.15,24.35,0.814,0.033,1.5,2.81,1,10.18,8.79,0
DSTM-03132,E,CAMIONETA_4x4,0,24.59,4.93,2.7,0.969,0.139,7.1,1.26,0,0.95,-0.61,1
DSTM-03133,A,CAMIONETA_4x4,0,43.76,10.39,37.01,0.734,0.283,8.6,3.37,1,2.7,0.56,1
DSTM-03134,A,CAT_797F_MANUAL,0,30.79,12.89,81.05,0.651,0.256,3.4,2.54,2,8.48,6.18,0
DSTM-03135,D,KOMATSU_930E_AHS,1,28.99,8.67,200.0,0.326,0.047,18.3,0.15,0,23.91,23.25,0
DSTM-03136,D,CAMIONETA_4x4,0,37.21,7.38,55.46,0.356,0.09,7.4,2.34,0,5.03,3.22,1
DSTM-03137,D,CAT_797F_MANUAL,0,30.79,9.19,7.12,0.447,0.02,2.3,1.9,3,1.08,-0.7,1
DSTM-03138,A,CAT_797F_MANUAL,0,41.79,9.08,116.82,0.785,0.125,3.2,2.21,2,9.52,7.78,0
DSTM-03139,D,CAT_797F_MANUAL,0,31.31,8.2,67.96,0.481,0.225,2.3,6.75,1,7.47,5.44,0
DSTM-03140,B,CAT_797F_MANUAL,0,12.63,5.05,8.33,0.754,0.183,6.2,1.56,0,1.21,-0.51,1
DSTM-03141,B,CAT_797F_MANUAL,0,12.51,2.66,22.88,0.804,0.093,3.5,6.36,3,5.59,4.13,0
DSTM-03142,A,CAT_797F_MANUAL,0,39.78,8.47,43.98,0.847,0.216,1.6,3.07,4,3.76,1.79,1
DSTM-03143,E,CAMIONETA_4x4,0,44.08,9.46,12.28,0.963,0.13,8.7,1.58,0,1.27,-0.45,1
DSTM-03144,A,CAT_797F_MANUAL,0,41.61,6.85,62.93,0.758,0.049,4.0,6.92,1,5.21,3.72,1
DSTM-03145,D,CAMIONETA_4x4,0,53.03,8.23,57.14,0.226,0.032,2.1,8.72,1,4.09,2.25,1
DSTM-03146,C,CAT_797F_MANUAL,0,36.58,11.2,5.87,0.75,0.256,9.6,6.08,3,0.71,-1.55,1
DSTM-03147,D,KOMATSU_930E_AHS,1,31.67,5.5,82.62,0.346,0.054,10.9,0.15,0,10.1,9.42,0
DSTM-03148,D,KOMATSU_930E_AHS,1,26.27,11.64,121.67,0.419,0.076,2.3,0.15,0,16.44,15.81,0
DSTM-03149,E,KOMATSU_930E_AHS,1,24.06,6.25,26.68,0.756,0.063,14.6,0.15,0,3.87,3.43,1
DSTM-03150,A,CAMIONETA_4x4,0,34.54,8.83,164.09,0.644,0.348,7.4,11.76,3,15.29,12.91,0
DSTM-03151,A,CAT_797F_MANUAL,0,47.16,11.39,20.86,0.806,0.064,10.0,0.97,2,1.33,-0.36,1
DSTM-03152,C,CAT_797F_MANUAL,0,29.44,9.71,45.33,0.815,0.363,10.7,7.88,1,5.81,3.43,1
DSTM-03153,B,CAT_797F_MANUAL,0,16.51,4.23,7.36,0.838,0.076,9.8,2.42,4,1.84,0.27,1
DSTM-03154,A,CAT_797F_MANUAL,0,49.54,9.79,44.93,0.61,0.207,5.2,10.33,4,2.75,0.68,1
DSTM-03155,A,CAT_797F_MANUAL,0,37.93,7.96,60.35,0.568,0.184,1.7,4.77,0,6.3,4.44,0
DSTM-03156,B,CAT_797F_MANUAL,0,16.69,4.99,34.82,0.84,0.145,6.1,1.56,0,5.72,4.12,0
DSTM-03157,A,CAT_797F_MANUAL,0,51.26,13.37,88.03,0.58,0.057,11.3,0.85,1,6.09,4.07,0
DSTM-03158,A,CAT_797F_MANUAL,0,38.84,9.08,98.93,0.826,0.02,8.0,2.33,0,9.16,7.69,0
DSTM-03159,E,KOMATSU_930E_AHS,1,23.61,9.68,52.9,0.774,0.103,6.2,0.15,0,7.13,6.68,0
DSTM-03160,B,CAT_797F_MANUAL,0,20.43,4.45,67.06,0.795,0.114,1.6,1.13,0,11.91,10.27,0
DSTM-03161,E,KOMATSU_930E_AHS,1,31.04,8.9,25.34,0.955,0.052,3.5,0.15,0,3.81,3.46,1
DSTM-03162,E,CAMIONETA_4x4,0,48.35,6.04,9.22,0.997,0.085,6.2,2.21,2,0.97,-0.61,1
DSTM-03163,A,CAT_797F_MANUAL,0,46.51,9.12,24.16,0.568,0.163,10.2,6.82,3,2.05,0.21,1
DSTM-03164,D,KOMATSU_930E_AHS,1,24.11,8.68,21.19,0.378,0.071,21.2,0.15,0,3.21,2.56,1
DSTM-03165,C,CAMIONETA_4x4,0,48.01,11.45,37.09,0.946,0.321,7.7,1.87,3,2.87,0.69,1
DSTM-03166,D,CAT_797F_MANUAL,0,30.78,12.18,98.94,0.195,0.085,10.3,5.03,2,11.61,9.44,0
DSTM-03167,A,KOMATSU_930E_AHS,1,36.71,11.42,73.43,0.546,0.081,8.0,0.15,0,7.9,7.37,0
DSTM-03168,A,CAT_797F_MANUAL,0,39.95,12.79,86.45,0.794,0.057,8.6,2.71,2,7.56,5.67,0
DSTM-03169,A,CAT_797F_MANUAL,0,44.48,7.72,61.99,0.798,0.091,9.6,1.33,0,4.69,3.2,1
DSTM-03170,C,KOMATSU_930E_AHS,1,31.71,9.21,91.81,0.832,0.02,7.4,0.15,0,9.61,9.16,0
DSTM-03171,E,KOMATSU_930E_AHS,1,32.81,8.12,19.34,0.716,0.077,9.1,0.15,0,2.51,2.04,1
DSTM-03172,D,CAT_797F_MANUAL,0,25.26,10.1,9.1,0.404,0.138,2.9,6.79,3,1.64,-0.37,1
DSTM-03173,D,KOMATSU_930E_AHS,1,26.67,7.73,4.8,0.557,0.068,4.3,0.15,0,1.06,0.48,1
DSTM-03174,E,KOMATSU_930E_AHS,1,25.02,7.54,15.48,0.746,0.065,16.0,0.15,0,2.25,1.8,1
DSTM-03175,D,CAT_797F_MANUAL,0,42.51,8.23,21.25,0.413,0.168,7.7,0.93,2,1.59,-0.39,1
DSTM-03176,A,CAT_797F_MANUAL,0,43.5,13.66,15.09,0.653,0.129,3.0,1.59,4,1.28,-0.64,1
DSTM-03177,E,CAMIONETA_4x4,0,41.18,8.79,65.98,0.812,0.087,5.6,3.85,2,5.95,4.42,0
DSTM-03178,B,CAT_797F_MANUAL,0,12.47,3.98,17.51,0.782,0.203,4.8,4.57,2,4.36,2.59,1
DSTM-03179,A,KOMATSU_930E_AHS,1,36.52,12.1,90.35,0.588,0.056,19.1,0.15,0,8.62,8.09,0
DSTM-03180,C,KOMATSU_930E_AHS,1,26.17,11.13,8.91,0.832,0.088,14.6,0.15,0,1.46,1.04,1
DSTM-03181,E,KOMATSU_930E_AHS,1,21.31,7.77,55.18,0.924,0.09,17.3,0.15,0,8.12,7.7,0
DSTM-03182,B,CAT_797F_MANUAL,0,10.54,2.69,11.51,0.961,0.397,8.2,1.7,0,5.78,3.57,1
DSTM-03183,C,KOMATSU_930E_AHS,1,23.98,8.49,120.58,0.996,0.053,23.0,0.15,0,16.83,16.46,0
DSTM-03184,A,KOMATSU_930E_AHS,1,36.62,7.22,104.08,0.738,0.027,23.1,0.15,0,9.78,9.3,0
DSTM-03185,A,KOMATSU_930E_AHS,1,34.93,9.33,166.89,0.669,0.059,15.8,0.15,0,16.99,16.49,0
DSTM-03186,A,CAT_797F_MANUAL,0,27.66,7.26,200.0,0.627,0.095,9.8,4.15,1,24.8,23.17,0
DSTM-03187,D,CAT_797F_MANUAL,0,28.9,5.68,66.29,0.53,0.279,8.1,4.74,0,8.7,6.64,0
DSTM-03188,E,KOMATSU_930E_AHS,1,25.48,9.35,24.94,0.947,0.097,1.7,0.15,0,3.29,2.9,1
DSTM-03189,A,KOMATSU_930E_AHS,1,39.19,10.59,43.62,0.713,0.082,0.8,0.15,0,4.19,3.71,1
DSTM-03190,B,CAT_797F_MANUAL,0,11.59,3.9,15.52,0.831,0.123,1.5,1.96,2,2.41,0.88,1
DSTM-03191,A,KOMATSU_930E_AHS,1,41.13,12.25,58.16,0.765,0.046,12.6,0.15,0,5.04,4.59,0
DSTM-03192,A,CAT_797F_MANUAL,0,37.82,9.68,18.39,0.595,0.031,10.1,0.55,0,2.34,0.69,1
DSTM-03193,C,CAT_797F_MANUAL,0,13.3,8.88,41.84,0.823,0.339,10.3,1.78,2,10.07,7.86,0
DSTM-03194,D,KOMATSU_930E_AHS,1,24.04,8.63,79.44,0.446,0.066,10.3,0.15,0,11.18,10.54,0
DSTM-03195,C,CAMIONETA_4x4,0,45.97,4.57,14.85,0.816,0.145,11.1,3.67,1,1.16,-0.44,1
DSTM-03196,B,CAT_797F_MANUAL,0,15.23,6.22,49.13,0.776,0.094,2.5,7.61,2,14.74,13.13,0
DSTM-03197,C,CAT_797F_MANUAL,0,26.92,6.11,32.72,0.824,0.38,11.6,4.17,5,4.42,2.13,1
DSTM-03198,A,CAT_797F_MANUAL,0,42.97,8.42,91.84,0.601,0.353,3.5,1.39,2,6.9,4.51,0
DSTM-03199,A,KOMATSU_930E_AHS,1,33.83,14.15,139.56,0.77,0.069,6.7,0.15,0,15.6,15.14,0
DSTM-03200,E,CAMIONETA_4x4,0,25.95,11.36,151.48,0.765,0.348,10.9,1.11,1,21.01,18.55,0
DSTM-03201,D,KOMATSU_930E_AHS,1,31.62,7.65,13.84,0.361,0.09,8.4,0.15,0,1.78,1.11,1
DSTM-03202,E,CAMIONETA_4x4,0,37.73,2.97,200.0,0.959,0.148,6.5,3.73,3,19.68,18.04,0
DSTM-03203,E,CAMIONETA_4x4,0,28.5,5.51,73.82,0.966,0.047,5.7,7.62,1,9.39,7.98,0
DSTM-03204,C,CAT_797F_MANUAL,0,28.99,9.78,169.72,0.982,0.191,9.2,0.71,0,21.16,19.28,0
DSTM-03205,E,KOMATSU_930E_AHS,1,26.49,6.92,93.31,0.781,0.037,5.7,0.15,0,12.85,12.39,0
DSTM-03206,B,PALA_PH_4100XPC,0,2.58,4.59,8.17,0.921,0.065,3.3,2.27,1,16.31,14.87,0
DSTM-03207,A,CAMIONETA_4x4,0,50.72,8.48,44.13,0.647,0.232,7.2,5.07,2,3.32,1.25,1
DSTM-03208,A,CAT_797F_MANUAL,0,53.53,10.74,58.11,0.715,0.237,1.6,2.52,4,4.11,1.92,1
DSTM-03209,A,KOMATSU_930E_AHS,1,40.64,7.06,9.75,0.634,0.02,19.2,0.15,0,1.19,0.67,1
DSTM-03210,A,CAT_797F_MANUAL,0,37.82,11.66,81.69,0.697,0.137,1.1,3.38,3,7.72,5.71,0
DSTM-03211,B,PALA_PH_4100XPC,0,0.0,2.71,45.47,0.828,0.113,9.2,1.03,2,84.93,83.39,0
DSTM-03212,D,CAT_797F_MANUAL,0,43.38,12.7,30.78,0.215,0.357,7.7,2.95,2,2.38,-0.44,1
DSTM-03213,D,CAT_797F_MANUAL,0,26.47,11.96,38.87,0.543,0.223,4.9,2.06,7,5.17,2.9,1
DSTM-03214,C,CAT_797F_MANUAL,0,27.95,9.66,55.4,0.796,0.404,11.1,0.75,1,7.63,5.12,0
DSTM-03215,A,KOMATSU_930E_AHS,1,37.41,12.19,40.14,0.816,0.02,13.2,0.15,0,3.75,3.3,1
DSTM-03216,D,CAT_797F_MANUAL,0,27.2,5.97,10.54,0.463,0.224,6.5,1.77,2,1.42,-0.48,1
DSTM-03217,B,PALA_PH_4100XPC,0,2.7,1.69,141.03,0.936,0.188,1.2,2.87,2,280.03,278.39,0
DSTM-03218,A,CAMIONETA_4x4,0,43.36,11.09,26.57,0.817,0.187,2.0,5.41,1,2.12,0.21,1
DSTM-03219,B,CAT_797F_MANUAL,0,7.9,2.1,57.18,0.972,0.138,8.2,4.07,0,25.52,23.96,0
DSTM-03220,B,PALA_PH_4100XPC,0,5.74,1.69,7.58,0.877,0.117,8.7,0.47,0,5.51,3.91,1
DSTM-03221,B,CAT_797F_MANUAL,0,9.17,6.35,6.66,0.869,0.203,2.0,0.7,2,1.89,0.07,1
DSTM-03222,D,CAT_797F_MANUAL,0,28.56,8.32,70.06,0.453,0.199,7.3,0.96,5,8.82,6.82,0
DSTM-03223,D,CAT_797F_MANUAL,0,44.4,7.23,6.86,0.521,0.095,7.4,3.74,2,0.66,-1.1,1
DSTM-03224,D,CAT_797F_MANUAL,0,27.99,11.29,30.61,0.304,0.125,10.8,2.89,0,5.32,3.13,1
DSTM-03225,A,CAMIONETA_4x4,0,46.98,9.48,64.94,0.514,0.168,6.5,4.14,4,5.35,3.45,1
DSTM-03226,D,CAT_797F_MANUAL,0,35.52,9.58,82.69,0.581,0.236,6.4,3.8,1,8.31,6.08,0
DSTM-03227,D,CAT_797F_MANUAL,0,28.94,6.81,3.58,0.452,0.12,5.0,1.15,3,0.63,-1.16,1
DSTM-03228,A,CAT_797F_MANUAL,0,41.37,8.99,42.66,0.765,0.162,5.4,7.28,1,3.2,1.37,1
DSTM-03229,C,KOMATSU_930E_AHS,1,32.4,10.87,101.68,0.793,0.06,7.0,0.15,0,11.99,11.53,0
DSTM-03230,C,CAT_797F_MANUAL,0,28.47,8.13,114.72,0.857,0.313,9.1,1.89,1,14.92,12.68,0
DSTM-03231,B,CAT_797F_MANUAL,0,9.9,4.15,75.24,0.851,0.02,9.6,2.34,0,23.32,21.98,0
DSTM-03232,A,CAT_797F_MANUAL,0,41.13,10.04,200.0,0.811,0.094,7.3,2.36,3,16.57,14.94,0
DSTM-03233,C,CAT_797F_MANUAL,0,28.69,11.14,56.65,0.861,0.362,9.9,3.58,1,6.67,4.26,0
DSTM-03234,A,KOMATSU_930E_AHS,1,45.59,8.52,35.03,0.729,0.06,2.7,0.15,0,2.91,2.43,1
DSTM-03235,A,CAT_797F_MANUAL,0,45.32,11.8,18.55,0.65,0.155,4.6,7.06,1,1.55,-0.43,1
DSTM-03236,A,CAT_797F_MANUAL,0,45.9,13.02,13.18,0.866,0.149,1.2,7.01,2,1.01,-1.03,1
DSTM-03237,E,CAMIONETA_4x4,0,44.53,10.68,32.88,0.912,0.037,4.4,1.09,1,1.95,0.33,1
DSTM-03238,B,PALA_PH_4100XPC,0,2.1,3.37,9.53,0.944,0.053,7.7,1.08,1,10.52,9.07,0
DSTM-03239,B,CAT_797F_MANUAL,0,11.34,7.05,25.96,0.988,0.214,7.2,7.39,2,7.57,5.74,0
DSTM-03240,B,CAT_797F_MANUAL,0,14.03,3.37,12.48,0.846,0.235,10.2,7.17,1,3.85,1.96,1
DSTM-03241,E,KOMATSU_930E_AHS,1,14.49,12.54,10.16,0.911,0.031,23.3,0.15,0,2.54,2.15,1
DSTM-03242,C,CAT_797F_MANUAL,0,41.74,9.69,9.58,0.944,0.56,11.1,1.53,2,0.81,-2.06,1
DSTM-03243,E,KOMATSU_930E_AHS,1,31.69,7.71,73.81,0.941,0.073,15.5,0.15,0,8.89,8.52,0
DSTM-03244,B,CAT_797F_MANUAL,0,13.61,4.85,25.15,0.969,0.122,3.7,2.47,3,5.04,3.62,1
DSTM-03245,A,CAT_797F_MANUAL,0,44.95,14.0,114.68,0.697,0.102,1.2,3.5,2,9.72,7.62,0
DSTM-03246,C,KOMATSU_930E_AHS,1,29.01,6.39,11.98,0.836,0.02,12.4,0.15,0,1.0,0.55,1
DSTM-03247,B,CAT_797F_MANUAL,0,13.45,4.92,17.85,0.948,0.057,2.7,1.8,0,5.14,3.78,1
DSTM-03248,D,CAT_797F_MANUAL,0,29.81,8.79,16.49,0.484,0.244,4.4,6.24,0,2.0,-0.12,1
DSTM-03249,E,KOMATSU_930E_AHS,1,22.8,9.15,74.23,0.991,0.02,7.5,0.15,0,13.81,13.45,0
DSTM-03250,C,KOMATSU_930E_AHS,1,23.94,9.24,163.04,0.823,0.02,9.6,0.15,0,29.16,28.73,0
DSTM-03251,E,KOMATSU_930E_AHS,1,30.78,4.63,71.8,0.833,0.02,5.3,0.15,0,8.71,8.29,0
DSTM-03252,C,CAT_797F_MANUAL,0,32.83,7.64,6.96,0.995,0.419,11.4,3.29,1,0.75,-1.55,1
DSTM-03253,B,PALA_PH_4100XPC,0,5.13,2.89,11.15,0.811,0.121,11.2,1.73,1,11.01,9.35,0
DSTM-03254,C,CAT_797F_MANUAL,0,39.46,13.02,73.41,0.758,0.27,8.6,2.97,0,6.62,4.28,0
DSTM-03255,A,CAMIONETA_4x4,0,39.21,11.06,161.68,0.545,0.119,7.0,6.47,4,15.0,13.07,0
DSTM-03256,D,KOMATSU_930E_AHS,1,33.65,7.2,46.78,0.313,0.087,9.2,0.15,0,6.06,5.39,0
DSTM-03257,A,KOMATSU_930E_AHS,1,34.28,8.93,189.56,0.584,0.077,14.0,0.15,0,18.99,18.44,0
DSTM-03258,B,PALA_PH_4100XPC,0,4.49,4.66,28.31,0.935,0.038,7.6,3.34,1,25.13,23.72,0
DSTM-03259,C,CAT_797F_MANUAL,0,26.48,0.8,37.9,0.942,0.266,8.2,1.13,1,5.82,3.9,1
DSTM-03260,A,KOMATSU_930E_AHS,1,40.77,9.3,193.96,0.853,0.078,2.6,0.15,0,17.68,17.25,0
DSTM-03261,A,CAT_797F_MANUAL,0,34.22,11.0,23.4,0.819,0.108,9.1,6.43,3,2.68,0.8,1
DSTM-03262,D,CAT_797F_MANUAL,0,27.16,5.24,12.53,0.252,0.031,7.4,0.78,3,1.55,-0.1,1
DSTM-03263,A,CAT_797F_MANUAL,0,51.67,8.81,188.37,0.714,0.09,6.6,11.38,1,12.75,11.13,0
